"Name","D1d0","D1d1","D1d2","D1d4","D1d5","D1d6","D1d7","D1d8","D1d9","D1d10","D1d11","D1d12","D1d13","D1d14","D1d15","D1d16","D1d17","D1d18","D1d21","D1d26","D1d28","D1d30","D1d32","D1d35","D1d42","D1d49","D1d56","D1d65","D1d74","D1d81","D1d87","D2d0","D2d1","D2d2","D2d4","D2d5","D2d6","D2d7","D2d8","D2d9","D2d10","D2d11","D2d12","D2d13","D2d14","D2d15","D2d16","D2d17","D2d18","D2d21","D2d26","D2d28","D2d30","D2d32","D2d35","D2d42","D2d49","D2d57","D2d65","D2d74","D2d81","D2d87","D3d0","D3d1","D3d2","D3d3","D3d4","D3d5","D3d7","D3d11","D3d14","D3d16","D3d19","D3d24","D3d32","D3d38","D4d0","D4d1","D4d3","D4d4","D4d7","D4d9","D4d12","D4d31","D6d0","D6d1","D6d2","D6d3","D6d4","D6d5","D6d6","D6d7","D6d8","D6d9","D6d10","D6d11","D6d13","D6d15","D6d17","D6d20","D6d22","D6d24","D6d27","D6d29","D6d45","D6d51","D6d59","D6d66","D6d73","D8d0","D8d1","D8d2","D8d3","D8d4","D8d5","D8d6","D8d9","D8d11","D8d13","D8d16","D8d18","D8d20","D8d24","D8d27","D8d31","D8d34","D8d39","D8d46","D8d53","D8d66","D8d72","D10d0","D10d1","D10d2","D10d3","D10d4","D10d6","D10d9","D10d11","D10d13","D10d16","D10d18","D10d20","D10d24","D10d27","D10d30","D10d34","D11d0","D11d1","D11d2","D11d3","D11d6","D11d8","D11d10","D11d14","D11d17","D11d20","D11d24","D11d27","D11d30"
"trans-2-Nonenal",0.0180338033333333,0,0,0,0,0,0.0039847835,0,0,0.00716571933333333,0,0,0.0110661717333333,0,0,0.012975774,0.0159925406666667,0,0.0370035968666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00748624965,0.0118432538333333,0,0,0,0,0,0,0.014921019,0.0125143115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(3aR,4R,8R,8aS)-3a,4,7,8a-Tetramethyl-1,2,3,3a,4,5,8,8a-octahydro-4,8-methanoazulene",0.006325122,0.00800250866666667,0.0135040967,0.0061826976,0.00131785905,0.00256465556666667,0,0.00157766753333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00558200133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030025086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(3aR,4R,8R,8aS)-3a,4,8a-Trimethyl-7-methylenedecahydro-4,8-methanoazulene-rel-",0.023820596,0.0317727246666667,0.0521071421,0,0.0075128108,0.00808973726666667,0,0.0108497593333333,0.0153299525,0.0134853963333333,0.0161694943333333,0,0.0158841954666667,0,0.016523254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137285653333333,0.0141367286666667,0,0,0.00197357306666667,0,0.0054435827,0.0067882551,0.00987346146666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00449543313333333,0.006191544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164894788666667,0,0,0,0,0,0,0,0.00649361526666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305409206666667,0.0115410535,0.00218011253333333,0,0,0,0.0035117589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclopropane, ethylidene-",0,0.0797463486666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085206505,0,0,0.0759793769666667,0,0,0,0,0,0,0,0,0,0,0,0,0.120557127,0.0923796340333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132389874333333,0,0,0.0824497722666667,0,0.226415428066667,0,0,0,0,0.0102814317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00991073546666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12722171,0.0844894599333333,0,0,0,0,0,0,0,0,0,0,0.154736517333333,0,0,0,0,0,0,0,0,0,0.129358181,0,0.101634856333333,0,0.0656921635333333,0,0.1324083279,0.195716774833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289555508666667,0.029450998,0,0,0,0,0,0,0,0,0.0091603978,0.042426794,0,0,0,0,0,0,0,0,0
"Ethanol, 2-(methylamino)-",0,0.271227435,1.29014372953333,0,0.06201887325,0.190683235366667,0,0.2887564583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483294747333333,0.5458641341,0,0,0,0,0,0,0.3348192354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N,N,O-Triacetylhydroxylamine",0,1.28110888633333,0,0,1.1365210371,1.37662124733333,1.027306,0,1.2251671435,0,1.053060379,1.302573908,0,0,0,2.529634855,0,0,0,0,0,1.3422348109,0,1.69725416683333,0,0,0,0,0,0.798695058666667,0,0,0,0,0,0,0.846303660633333,0,0,0,0,0.961933794666667,0.9698096558,0,0,0,4.29875769523333,0,0,0,0,0,10.1522254640333,0,0,0,0,0,0,0,0.00383234633333333,0,0,0,0,0,2.16496373446667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42268472115,0,0,0,0,0,0,1.20280262656667,0,0,0,0,1.77337465213333,0,0,0,3.63645540446667,0,0,0,0.974865635766667,0,1.79716458566667,0,1.13944134553333,0,0,0,0,0,0,0,1.80531072296667,0.314232953066667,0,0,0,0,0,0,0,0,0,0.6669117859,0,0,0,0,0,0,0,0,0,0,0
"Acetic acid, methyl ester",0,0.405101035333333,0,0,0.377088089,0,0,0,0.742638629,0,0,0,0,0,0,3.124283786,0,0,1.27790835933333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297044260333333,0,0,0,0,0,0,0,0,0,0,0.9555722565,0,0.9737925138,1.16850890296667,0.683045082633333,0,0,0,0,0,0,0,0,0,0,0,0,0.2688029126,0,0,0,0.2588900969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1672421357,0,0,0,0,0,0,0.313607414666667,0,0.6596506644,0,0,0.4107625693,0,0,0,0.545025713333333,0,0.390695267366667,0,0,0,0,0,0,0,0.470459239333333,0,0,0,0.249813795966667,0,0,0,0,0,0,0.451099414466667,0,2.46983962463333,0,0,0,0,0,0,0,0,0,0,0,0.287999723666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pentane, 3-methyl-",0,0.0262355276666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656459676666667,0.0351653748666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00428942943333333,0,0,0,0,0,0,0.00555066793333333,0,0,0,0,0,0,0,0,0,0,0,0.0128313884,0,0,0,0,0,0,0,0.0176283056666667,0,0,0,0,0,0,0.020278251,0,0,0,0,0,0,0,0,0,0,0,0.00921636166666667,0,0,0,0,0,0,0,0,0,0,0.01260336,0,0,0,0,0,0,0,0,0,0,0.0163782287666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00604483573333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00635575753333333
"Propanal, 2-methyl-",0,0.107203909,0,0,0.24889297615,0,1.17297095,2.3631568907,0.2863484785,0,0,0,2.83019367623333,0.677883166,2.166479216,0.866456082666667,0.732845750666667,0.871189348333333,0.249871197433333,0,0.814207729966667,0,0.020374539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1825933816,0,0,0,0,0,0.208383101966667,0,0.280161517833333,0,0,0.1626132051,0,0.0709410483333333,0,0,0,0,0,0,0,0,0,0,0,0.0229854297,0.0137745130333333,0,0,0,0,0,0,0,0.0109068341,0,0,0.0102860905666667,0,0,0,0,0,0,0,0,0,0.0165817214,0.0263119611,0,0,0,0,0,0,0,0,0.303337427333333,0.166905158,0.1607952249,0.1112743899,0.276487942133333,0.361129676333333,0,0.1922036623,0,0,0,0,0.0252288764,0.0516357173333333,0.0119203283666667,0,0,0.0109910242,0,0,0.0354055327333333,0.155179489533333,0.1210606787,0,0.418299794433333,0,0.4164049882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037239076,0,0,0,0.0860790069666667,0,0,0,0,0,0,0,0,0,0,0.0135153873333333,0,0,0,0,0.0168954526666667,0,0,0
"Ethyl Acetate",0,0.646446350666667,0,0.110936829366667,0.17281685855,0,1.91593905,0,0,0,0,0,1.93076053896667,0,0,2.028722265,1.220254998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902811466666667,0,0.0446369263,0,0,0,0,0,1.04536020723333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5208281309,0,0,0,0,0.0258162153333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5821408721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429311874,0,0,0,0,0,0,0,0.0503744254,0,0,0,0,0,0,0.271899624066667,0,0,0,0,0,0,0,0,0,0,0,0
"Butane, 1-chloro-",0,0.00542039166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003313367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257598673333333,0,0,0,0,0,0.00220421743333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107986566666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085329575,0,0,0,0,0.006872844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0080617028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049367315,0,0,0,0,0,0,0,0.0159601902,0,0,0,0.00619768915,0,0,0,0,0,0,0.00351806933333333,0,0,0.00280383023333333
"1-Propanol, 2-methyl-",0,0.0462815763333333,0,0.0893285704666667,0,0,0,0,1.2609873135,0,0.749844663333333,0,0,0.857796912666667,0,1.22938956166667,0.964511686,0,0.748678883733333,0,0,0.1453083969,0.105328710333333,0.0846555058,0.0315513651333333,0,0.0404080284333333,0,0,0.00888087426666667,0.0213098789666667,0,0,0,0.0696036904333333,0,0,0,0,0.82521931185,0,1.37447944033333,0,0,1.07209976573333,0,1.44318010003333,1.31832681,0,0.539100506033333,0,0,1.29978895796667,0.0401344185,0.0139746645,0.00670957426666667,0.0548968038333333,0.00422795403333333,0,0,0,0.00657205766666667,0.00442834106666667,0,0,0,0,0,0.00569426663333333,0,0,0,0,0,0.00869020183333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00845198583333333,0.152712151533333,1.1408565329,0,0,0,0,0.9379490383,0,0,0,0,0.2882987165,0,0.267770439466667,0.109258149866667,0,0,0.00581155713333333,0,0,0.0390337291333333,0.0823597673333333,0.221702656966667,0,0,0,0,0.3683253415,0.803258934466667,0.0914623336666667,0,0.1543962777,0.131801085266667,0,0.0658010999666667,0.1315718995,0.0570116225666667,0.0595649185333333,0,0,0,0,0,0,0.128269337933333,0.6052099973,0,0,0,0,0.0302748414666667,0,0,0,0,0,0,0,0,0,0,0.0867020126333333,0.0167369212666667,0.0572978343333333,0,0,0
"Butane, 2,2,3,3-tetramethyl-",0,0.0226423426666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112893506666667,0,0,0,0,0,0.0037523414,0,0.021350408,0,0,0,0,0,0,0,0,0,0.0120059380666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102058303333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302894883333333,0,0,0.00358065883333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0280347487,0,0,0,0,0,0,0,0.0109367082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptane",0,0.0710810686666667,0,0,0,0,0,0,0,0,0.132342769333333,0,0,0,0,0,0,0.339936506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042309964,0,0,0,0,0,0,0,0,0.199093836333333,0,0,0,0,0,0,0.617314550733333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192251552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197212118633333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1,2,4-Trifluorobenzene",0,0.0546818976666667,0,0,0,0,0,0,0,0,0,0.0467590523333333,0,0,0,0,0,0,0,0,0,0,0,0,0.1128828483,0,0,0,0.0691143270666667,0,0.0062010188,0,0.0599609173333333,0,0,0,0,0,0,0,0,0,0.0508120428666667,0,0,0,0,0,0.0325276599,0,0,0,0,0,0,0.0430167766333333,0,0,0,0,0,0.0375397216666667,0.0740007695333333,0,0,0,0,0,0.0711774661666667,0,0,0,0,0,0,0,0,0,0,0,0.0837989586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2037740967,0,0,0,0,0,0,0,0,0,0,0,0,0.0823437246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38810886685,0,0,0,0,0,0,0,0,0,0
"2-Heptene",0,0.004787007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248893863333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037652636,0,0,0,0,0,0,0,0,0,0.0016805797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0083926191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129886753333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00637897065,0,0,0,0,0,0,0,0,0,0
"Butanenitrile",0,0.00816495366666667,0.0102911563,0,0,0,0.015404771,0,0.027623275,0.0186381523333333,0,0,0,0,0,0.0359637193333333,0,0,0.0356713321666667,0,0,0,0,0.0148303838333333,0,0,0.00785813923333333,0,0,0,0,0,0,0,0,0,0,0.0141332680666667,0,0,0,0.0388466796666667,0,0,0,0.102074473266667,0,0,0,0.0429753616333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033734528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232743604666667,0.0159721114,0.0186769149666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0300565183666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0097363624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanoic acid, ethyl ester",0,0.0686634986666667,0,0,0,0.204808981166667,0.02793933,0,0.534035691,0.571142328666667,0.795097685666667,0.703515473,1.2094638013,0,5.073157471,1.819676176,1.11328508533333,0.710025407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121999220666667,0,0.2674110069,0.5414757415,0,0.348486477666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371293999066667,0,0,0.0749580403333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1573588374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2-Butanone, 3,3-dimethyl-",0,0.0131408216666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00270746833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051224189,0,0,0,0,0,0,0,0.024521935,0,0,0,0,0,0.0767687239333333,0.00808736046666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153382396666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045537476,0.00324570913333333,0,0,0,0,0,0,0,0,0,0,0.00563645763333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00475601073333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butanoic acid, ethyl ester",0,0.00545407066666667,0,0,0,0.339708263066667,0,0,1.4744703485,1.40136417966667,0,0,0,2.25377697033333,0,0,0,0,0.413596583166667,0,0,0.0425460367,0.0212468633333333,0,0.0250701444666667,0.164282389133333,0,0.00166569803333333,0,0.0112198292,0.00843735713333333,0,0,0,0,0,0.0329852174,0,0,0.84362097815,1.1012221457,1.035464474,0,0,1.15173856786667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411205073333333,0.0981616076666667,0.0489717433,0,0.221875518066667,0.3545284772,0.131378962,0.380570028566667,0.267291130133333,0.0146370010333333,0,0.0055277269,0,0,0.0030802622,0,0,0,0,0,0.0019344168,0.356606053466667,0.3240874434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00312783373333333,0,0,0,0,0,0,0,0,0,0,0,0
"1,3-Octadiene",0,0.00995192066666667,0,0.0051080479,0,0,0,0,0.0112845815,0,0,0,0,0,0.0213136733333333,0,0,0,0,0.00454924383333333,0,0,0.006423263,0,0,0,0,0,0,0,0,0,0.00858651633333333,0,0,0,0,0,0.0033806126,0.0058606562,0,0,0,0,0,0.00560446203333333,0,0,0,0,0,0,0,0.0143867421666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186956953,0,0,0.0258391373333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyrrole",0,0.003513597,0,0.0042091118,0,0.0261296945666667,0.04280254,0.0387712115333333,0,0,0.0793667133333333,0,0,0,0,0,0,0,0,0,0,0,0.0104229746666667,0,0.0126041848666667,0,0,0.0024093147,0.00663392036666667,0,0.0166687169333333,0,0,0,0.0040209278,0,0.00835270586666667,0.0203500264,0.0500937812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182238289666667,0,0.00368991293333333,0,0.0118377510666667,0.00137162093333333,0.00592891566666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183661066666667,0,0,0,0,0,0.0024211568,0,0,0,0,0.00490701933333333,0,0,0,0,0,0,0,0,0,0.0562506508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453940686666667,0,0,0,0,0.0135510871333333,0.00617682063333333,0.0180003740666667,0,0,0.0231633651666667,0,0,0,0,0,0.0059292877,0,0,0,0,0.0190663911,0,0,0,0,0,0.0113077585666667
"2,4-Dithiapentane",0,0.00759920033333333,0.0101230603,0.00735858743333333,0.00631207135,0.0225222152333333,0.047370795,0.0698525172,0.1279737035,0.130056406666667,0.15828931,0.101625177666667,0.141213298966667,0.119776979,0.395597071333333,0.0725025703333333,0.0667120483333333,0.0281461003333333,0.0728919496333333,0.0189522486333333,0.109581672066667,0.0152437537,0.00878273066666667,0.0087951798,0,0.0546075438666667,0.005183243,0.00158950096666667,0,0,0,0,0,0,0.00134673546666667,0.00119283753333333,0.0155054230666667,0.0393101816,0.1361734905,0.17051055225,0.152471216266667,0.0983066573333333,0.0364337876,0.0293673469666667,0.0601640375,0.0163955205,0.0103345176,0,0.0166100343333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00544543,0,0,0.00751793003333333,0.0118438811666667,0.0277489029,0.0186413096666667,0.0409219925333333,0.0291288575,0,0,0.0110461371,0.0027517786,0.00249421033333333,0,0,0,0,0,0,0.001367915,0.0428642779333333,0.0151107581333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0096249698,0.00234232606666667,0.0025858608,0.00471183453333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acetic anhydride",0,0.0266752703333333,0.0829083185,0,0,0,0,0,0.5460193405,0,0,0.268734013333333,0,1.790314019,0,0,0,0,0,0,0,0,0,0.413813498433333,0,0,0,0,0,0,0,0,0,0,0.636797319,0,0,0,0,2.49026477245,0,0,0,0,0.499749967233333,0,0,0,0,0,0,0,0,0,0.0214820849666667,0,0,0,0,0,0,0,0,0,0,0.0176886099,0.0186212454,0,0,0,0,0,0,0,0.1248780202,0,0,0,0,0,0,0,0,0.127161825433333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271951265266667,0,0,0.0134772860333333,0,0,0,0,0.1921439677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235089858,0,0,0.03958357175,0,0,0,0,0,0,0,0.0170496317666667,0,0
"1-Decene",0,0.00355946866666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213698433333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034910205,0,0,0.0343706001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225397403333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136619456666667,0,0,0,0,0,0,0,0,0,0,0,0.0030273528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00642145503333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130240485,0,0,0,0,0,0,0,0,0,0.00442714886666667
"Decane",0,0.018219302,0,0,0,0.0525827322333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0092433993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182396044333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00642917516666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305290553,0,0,0,0,0,0.0356324122,0,0,0,0.326553950666667,0,0,0,0,0,0.0509416841333333,0.0475874136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308210974333333,0,0,0,0,0,0,0,0,0,0,0,0
"Benzene, 1-ethyl-4-methyl-",0,0.00748943033333333,0,0,0,0,0,0,0,0.0103743496666667,0,0.015720674,0.0317813570333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512172787,0,0.00446133766666667,0,0,0,0,0,0.0056916045,0,0,0,0,0.0112714463,0.00858190436666667,0,0,0,0,0,0,0,0,0,0.00424304066666667,0,0,0,0,0,0,0,0.00619226223333333,0,0,0,0,0,0,0,0,0,0,0.0053782786,0,0,0,0,0,0,0,0,0,0,0,0.00184628966666667,0,0.0141616549333333,0,0.00591780066666667,0.0105323152,0,0,0,0,0,0,0,0.005242109,0,0,0,0,0,0.00777365276666667,0,0,0,0,0,0,0.00394712773333333,0.0085275068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215285306333333,0.0171215574,0,0,0,0,0,0,0,0,0,0.0081141809,0.0142665223333333,0,0,0.00795787466666667,0,0,0
